formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms,jumlah_submit_t2,jumlah_ms_t2,is_periode_daftar,rasio_persaingan
8a02826391606efe019165bf1aa527b2,Arsip Nasional Republik Indonesia,CPNS,PUTRA/PUTRI KALIMANTAN,ARSIPARIS AHLI PERTAMA,ARSIP NASIONAL REPUBLIK INDONESIA | DEPUTI BIDANG PEMBINAAN KEARSIPAN | DIREKTORAT KEARSIPAN DAERAH II,1,1,7974000,8581000,3,0,0,0,3.0
8a02826391606efe019165c0f0e5281f,Arsip Nasional Republik Indonesia,CPNS,PUTRA/PUTRI KALIMANTAN,ARSIPARIS AHLI PERTAMA,ARSIP NASIONAL REPUBLIK INDONESIA | DEPUTI BIDANG PEMBINAAN KEARSIPAN | DIREKTORAT KEARSIPAN DAERAH I,1,1,7974000,8581000,9,0,0,0,9.0
3203482f-dad5-47df-87c3-8118e35c8fc8,Arsip Nasional Republik Indonesia,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,ARSIP NASIONAL REPUBLIK INDONESIA | Pusat Akreditasi Kearsipan,3,1,7974000,8581000,156,0,0,0,52.0
7ddf1b4a-2919-4cf1-ad2a-11978b7e8114,Arsip Nasional Republik Indonesia,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,ARSIP NASIONAL REPUBLIK INDONESIA | DEPUTI BIDANG PEMBINAAN KEARSIPAN | DIREKTORAT KEARSIPAN DAERAH II,2,1,7974000,8581000,37,0,0,0,18.5
82502176-f87c-4878-a245-2618d8c3b292,Arsip Nasional Republik Indonesia,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,ARSIP NASIONAL REPUBLIK INDONESIA | DEPUTI BIDANG PEMBINAAN KEARSIPAN | DIREKTORAT KEARSIPAN DAERAH I,2,1,7974000,8581000,28,0,0,0,14.0
b908dab6-1b26-4ec1-9ba8-210cd6dd5620,Arsip Nasional Republik Indonesia,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,ARSIP NASIONAL REPUBLIK INDONESIA | DEPUTI BIDANG KONSERVASI ARSIP | DIREKTORAT PENGOLAHAN,1,1,7974000,8581000,19,0,0,0,19.0
ea09f093-f13c-4ee7-95ef-63a30ebc3e71,Arsip Nasional Republik Indonesia,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"ARSIP NASIONAL REPUBLIK INDONESIA | SEKRETARIAT UTAMA | BIRO ORGANISASI, KEPEGAWAIAN DAN HUKUM",1,1,7994000,8601000,29,0,0,0,29.0
4340f7e3-aca4-441a-8104-424d3bee7a60,Badan Informasi Geospasial,CPNS,UMUM,MANGGALA INFORMATIKA AHLI PERTAMA,Badan Informasi Geospasial | DEPUTI BIDANG INFRASTRUKTUR INFORMASI GEOSPASIAL | DIREKTORAT STANDAR DAN TEKNOLOGI INFORMASI GEOSPASIAL,1,1,5500000,7800000,30,0,0,0,30.0
8a0384c5915a83e001915a97829f11e3,Badan Informasi Geospasial,CPNS,LULUSAN TERBAIK,PRANATA KOMPUTER AHLI PERTAMA,Badan Informasi Geospasial | DEPUTI BIDANG INFRASTRUKTUR INFORMASI GEOSPASIAL | DIREKTORAT STANDAR DAN TEKNOLOGI INFORMASI GEOSPASIAL,1,1,5500000,7800000,1,0,0,0,1.0
5aeee5b7-b49e-4be2-8454-68e685ecc512,Badan Informasi Geospasial,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Badan Informasi Geospasial | DEPUTI BIDANG INFRASTRUKTUR INFORMASI GEOSPASIAL | DIREKTORAT STANDAR DAN TEKNOLOGI INFORMASI GEOSPASIAL,4,1,5500000,7800000,37,0,0,0,9.25
8a01869291548667019154e551267d42,Badan Intelijen Negara,CPNS,UMUM,PENELAAH TEKNIS INTELIJEN,BADAN INTELIJEN NEGARA | DEPUTI BIDANG INTELIJEN SIBER,3,0,3500000,7500000,15,0,0,0,5.0
8a0384ba915598f40191559ae0cd0095,Badan Intelijen Negara,CPNS,PUTRA/PUTRI KALIMANTAN,PENELAAH TEKNIS INTELIJEN,BADAN INTELIJEN NEGARA | DEPUTI BIDANG INTELIJEN SIBER | DIREKTORAT DETEKSI DINI | SUB DIREKTORAT MONITORING TRAFIK,1,0,3500000,7500000,1,0,0,0,1.0
28c0e1d6-eb85-4af3-a423-e9bce9bb0db3,Badan Intelijen Negara,CPNS,UMUM,PENELAAH TEKNIS INTELIJEN,BADAN INTELIJEN NEGARA | DEPUTI BIDANG INTELIJEN SIBER | DIREKTORAT KONTRA | SUB DIREKTORAT ENKRIPSI,1,0,3500000,7500000,3,0,0,0,3.0
49c0ef2a-f762-4f44-a6b8-0e18aab674dd,Badan Intelijen Negara,CPNS,UMUM,PENELAAH TEKNIS INTELIJEN,BADAN INTELIJEN NEGARA | DEPUTI BIDANG INTELIJEN SIBER | DIREKTORAT DETEKSI DINI | SUB DIREKTORAT MONITORING TRAFIK,1,0,3500000,7500000,5,0,0,0,5.0
a4c64ab2-0fdb-462d-834f-4b63bd2561db,Badan Intelijen Negara,CPNS,UMUM,PENELAAH TEKNIS INTELIJEN,BADAN INTELIJEN NEGARA | DEPUTI BIDANG INTELIJEN SIBER | DIREKTORAT ANALISIS DAN FORENSIK | SUB DIREKTORAT ANALISIS SERANGAN,1,0,3500000,7500000,8,0,0,0,8.0
c28bf0f3-93a4-452f-a4a7-7eaa21d3000e,Badan Intelijen Negara,CPNS,UMUM,PENELAAH TEKNIS INTELIJEN,BADAN INTELIJEN NEGARA | DEPUTI BIDANG INTELIJEN SIBER | DIREKTORAT PERENCANAAN PENGENDALIAN KEGIATAN DAN OPERASI,2,0,3500000,7500000,4,0,0,0,2.0
ec133c1b-bc38-40b7-986a-bb196914958f,Badan Intelijen Negara,CPNS,UMUM,PENELAAH TEKNIS INTELIJEN,BADAN INTELIJEN NEGARA | DEPUTI BIDANG INTELIJEN SIBER | DIREKTORAT KONTRA | SUB DIREKTORAT KEAMANAN JARINGAN,2,0,3500000,7500000,3,0,0,0,1.5
8a0384b491502874019153ddd3cb1878,Badan Karantina Indonesia,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,PAPUA RAYA,5,1,4500000,7500000,75,0,0,0,15.0
1e3f419f-dbc5-4902-98ab-a3987f2f5054,Badan Karantina Indonesia,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Karantina Indonesia | BKHIT Kalimantan Utara | Subbagian Umum,1,1,4500000,7500000,9,0,0,0,9.0
2e9ee8f8-dd8e-44b5-9867-d8e97165b3d3,Badan Karantina Indonesia,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Karantina Indonesia | BKHIT Kepulauan Bangka Belitung | Subbagian Umum,1,1,4500000,7500000,13,0,0,0,13.0
337ec657-7766-42e4-bd0f-e304aead2540,Badan Karantina Indonesia,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Karantina Indonesia | BKHIT Kalimantan Selatan | Subbagian Umum,1,1,4500000,7500000,7,0,0,0,7.0
67706244-d0aa-4812-bc56-c126e33eecc9,Badan Karantina Indonesia,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Karantina Indonesia | BKHIT Jawa Tengah | Subbagian Umum,1,1,4500000,7500000,52,0,0,0,52.0
7955c1dd-d852-463f-8393-e0a428c2ae29,Badan Karantina Indonesia,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Karantina Indonesia | BKHIT Banten | Subbagian Umum,1,1,4500000,7500000,35,0,0,0,35.0
8b00c545-cadf-455d-8abc-f699355484fa,Badan Karantina Indonesia,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Karantina Indonesia | BKHIT Bengkulu | Subbagian Umum,1,1,4500000,7500000,22,0,0,0,22.0
a96646e6-d1e3-4547-a789-fff2c4e41c16,Badan Karantina Indonesia,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Karantina Indonesia | BKHIT Sulawesi Barat | Subbagian Umum,1,1,4500000,7500000,10,0,0,0,10.0
abe7d2cc-ba5e-422f-bbd7-e9da828428d6,Badan Karantina Indonesia,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Karantina Indonesia | BKHIT Sulawesi Tengah | Subbagian Umum,1,1,4500000,7500000,5,0,0,0,5.0
bd926344-7a98-401f-a3dd-1defb8e34e55,Badan Karantina Indonesia,CPNS,PENYANDANG DISABILITAS,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Karantina Indonesia | BKHIT Kepulauan Riau | Subbagian Umum,1,1,4500000,7500000,1,0,0,0,1.0
e1d44c56-8363-4ddd-99a6-7caa952fe1d1,Badan Karantina Indonesia,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Karantina Indonesia | BKHIT Kalimantan Tengah | Subbagian Umum,1,1,4500000,7500000,7,0,0,0,7.0
e57cecb9-5210-416e-8bc9-70033d071820,Badan Karantina Indonesia,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Karantina Indonesia | BKHIT Nusa Tenggara Timur | Subbagian Umum,1,1,4500000,7500000,14,0,0,0,14.0
4cda34a1-3515-4d2b-b047-8e68267038b3,Badan Keamanan Laut RI,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"BADAN KEAMANAN LAUT | DEPUTI BIDANG INFORMASI, HUKUM DAN KERJASAMA | STASIUN PEMANTAUAN KEAMANAN DAN KESELAMATAN LAUT ACEH",1,0,6000000,8400000,10,0,0,0,10.0
8a01849d91446dd801914487048606f8,Badan Kepegawaian Negara,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Kepegawaian Negara Pusat,12,1,7920850,8734850,100,0,0,0,8.333333333333334
8a028492914fb63b01914fe6fac84852,Badan Kepegawaian Negara,CPNS,PENYANDANG DISABILITAS,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Kepegawaian Negara Pusat,4,1,7920850,8734850,3,0,0,0,0.75
8a028492914fb63b01914fea8aaa4cd7,Badan Kepegawaian Negara,CPNS,PUTRA/PUTRI KALIMANTAN,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Kepegawaian Negara Pusat,2,1,7920850,8734850,5,0,0,0,2.5
8a0384979144c5430191455f6f741d69,Badan Kepegawaian Negara,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Kantor Regional II BKN Surabaya,3,1,7920850,8734850,36,0,0,0,12.0
8a0384979144c54301914564a0cb1e39,Badan Kepegawaian Negara,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Kantor Regional III BKN Bandung,2,1,7920850,8734850,23,0,0,0,11.5
04e3d7f4-8be8-48aa-9055-3a346365ad0c,Badan Kepegawaian Negara,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional X BKN Denpasar | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Mataram,2,1,7920850,8734850,2,0,0,0,1.0
0df9b87f-9e5e-4f4d-ac86-446ec87cd32b,Badan Kepegawaian Negara,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional VII BKN Palembang | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Pangkal Pinang,2,1,7920850,8734850,4,0,0,0,2.0
64496185-7845-4aba-98bf-eb9057f51759,Badan Kepegawaian Negara,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional XI BKN Manado | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Gorontalo,2,1,7920850,8734850,4,0,0,0,2.0
71ee3b50-f2a4-4833-9489-98b737a0b376,Badan Kepegawaian Negara,CPNS,UMUM,ANALIS SUMBER DAYA MANUSIA APARATUR AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional VII BKN Palembang | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Jambi,2,1,7920850,8734850,6,0,0,0,3.0
8a028492914fb63b01914feb088c4d66,Badan Kepegawaian Negara,CPNS,PUTRA/PUTRI KALIMANTAN,ARSIPARIS AHLI PERTAMA,Badan Kepegawaian Negara | Deputi Bidang Sistem Informasi Kepegawaian | Direktorat Arsip Kepegawaian,1,0,7900850,8714850,2,0,0,0,2.0
0d1dee4a-9cac-4f51-9c9a-fc89a41b53fd,Badan Kepegawaian Negara,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional X BKN Denpasar | Bidang Informasi Kepegawaian Kantor Regional X BKN Denpasar,1,0,7900850,8714850,4,0,0,0,4.0
1980758e-a422-4867-b447-128d4e0ab452,Badan Kepegawaian Negara,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional XI BKN Manado | Bidang Informasi Kepegawaian Kantor Regional XI BKN Manado,1,0,7900850,8714850,7,0,0,0,7.0
2e1c3c99-317b-4e59-bfd8-c4303f72a6c5,Badan Kepegawaian Negara,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional VI BKN Medan | Bidang Informasi Kepegawaian Kantor Regional VI BKN Medan,1,0,7900850,8714850,1,0,0,0,1.0
3e864d2a-8c61-480d-871d-41ccfec40e59,Badan Kepegawaian Negara,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional VIII BKN Banjarmasin | Bidang Informasi Kepegawaian Kantor Regional VIII BKN Banjarmasin,1,0,7900850,8714850,1,0,0,0,1.0
4708096f-fd71-4cd2-802e-8aa52d8e0262,Badan Kepegawaian Negara,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional XII BKN Pekanbaru | Bidang Informasi Kepegawaian Kantor Regional XII BKN Pekanbaru,1,0,7900850,8714850,4,0,0,0,4.0
6f28cc83-5aaf-461e-9094-ef3c7d14d2d1,Badan Kepegawaian Negara,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional III BKN Bandung | Bidang Informasi Kepegawaian Kantor Regional III BKN Bandung,1,0,7900850,8714850,5,0,0,0,5.0
8bb95f35-d552-445a-a8c0-ceb9eb8748f3,Badan Kepegawaian Negara,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional V BKN Jakarta | Bidang Informasi Kepegawaian Kantor Regional V BKN Jakarta,2,0,7900850,8714850,4,0,0,0,2.0
a4619426-4254-431e-b230-3663cdf070bc,Badan Kepegawaian Negara,CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Badan Kepegawaian Negara | Deputi Bidang Sistem Informasi Kepegawaian | Direktorat Arsip Kepegawaian,7,0,7900850,8714850,22,0,0,0,3.142857142857143
f5b84839-1e3a-4611-8cb0-598bc2a83b7d,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR AHLI PERTAMA,Badan Kepegawaian Negara | Inspektorat,5,1,7830850,8644850,113,0,0,0,22.6
8a01849d91446dd80191448cbcfc08a7,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara Pusat,7,1,7830850,8644850,48,0,0,0,6.857142857142857
8a028492914fb63b01914feb54f34da1,Badan Kepegawaian Negara,CPNS,PUTRA/PUTRI KALIMANTAN,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara Pusat,1,1,7830850,8644850,1,0,0,0,1.0
332eaf08-3f35-4601-80a9-bd6df5482a09,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional IX BKN Jayapura | Bidang Pengembangan dan Supervisi Kepegawaian Kantor Regional IX BKN Jayapura,1,1,8255850,9069850,3,0,0,0,3.0
619311b8-716c-4f80-91ef-e2686bc8ed41,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional II BKN Surabaya | Bidang Pengembangan dan Supervisi Kepegawaian Kantor Regional II BKN Surabaya,2,1,7830850,8644850,11,0,0,0,5.5
62616f48-c570-4dea-887a-31b0d209c477,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional XII BKN Pekanbaru | Bidang Pengembangan dan Supervisi Kepegawaian Kantor Regional XII BKN Pekanbaru,2,1,7830850,8644850,10,0,0,0,5.0
73baaabf-8cb4-45a2-9b46-da9f78e650f1,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional IV BKN Makassar | Bidang Pengembangan dan Supervisi Kepegawaian Kantor Regional IV BKN Makassar,1,1,7830850,8644850,9,0,0,0,9.0
7dfb9d27-f835-4604-b770-7da014185396,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional VIII BKN Banjarmasin | Bidang Pengembangan dan Supervisi Kepegawaian Kantor Regional VIII BKN Banjarmasin,2,1,7830850,8644850,4,0,0,0,2.0
9358fe2e-e41a-4edc-b266-d1b12c992778,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional III BKN Bandung | Bidang Pengembangan dan Supervisi Kepegawaian Kantor Regional III BKN Bandung,1,1,7830850,8644850,10,0,0,0,10.0
b6da049b-34c3-42ec-8005-69e81a16267b,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional XIV BKN Manokwari | Bidang Pengembangan dan Supervisi Kepegawaian Kantor Regional XIV BKN Manokwari,1,1,8255850,9069850,5,0,0,0,5.0
b8affce0-0a08-4e40-a8dc-0849b1770396,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional XIII BKN Banda Aceh | Bidang Pengembangan dan Supervisi Kepegawaian Kantor Regional XIII BKN Banda Aceh,1,1,7830850,8644850,2,0,0,0,2.0
beefd676-ada0-4d0a-9e46-0dccfa52fd04,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional VII BKN Palembang | Bidang Pengembangan dan Supervisi Kepegawaian Kantor Regional VII BKN Palembang,1,1,7830850,8644850,7,0,0,0,7.0
c1521da1-e4a6-4a6e-bdb2-3e740e61cc68,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional X BKN Denpasar | Bidang Pengembangan dan Supervisi Kepegawaian Kantor Regional X BKN Denpasar,3,1,7830850,8644850,21,0,0,0,7.0
cc6aba97-b1cf-40c8-827d-744984aaf5e2,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional VI BKN Medan | Bidang Pengembangan dan Supervisi Kepegawaian Kantor Regional VI BKN Medan,2,1,7830850,8644850,15,0,0,0,7.5
cf1aef95-4ac9-4147-ba86-37e5aa4e60b6,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional XI BKN Manado | Bidang Pengembangan dan Supervisi Kepegawaian Kantor Regional XI BKN Manado,2,1,7830850,8644850,11,0,0,0,5.5
d95262c6-9ba9-4289-8593-f38205bfe757,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional I BKN Yogyakarta | Bidang Pengembangan dan Supervisi Kepegawaian Kantor Regional I BKN Yogyakarta,1,1,7830850,8644850,6,0,0,0,6.0
e49ca1f4-6b44-4839-8b5b-3598325fc686,Badan Kepegawaian Negara,CPNS,UMUM,AUDITOR MANAJEMEN APARATUR SIPIL NEGARA AHLI PERTAMA,Badan Kepegawaian Negara | Kantor Regional V BKN Jakarta | Bidang Pengembangan dan Supervisi Kepegawaian Kantor Regional V BKN Jakarta,2,1,7830850,8644850,7,0,0,0,3.5
3bf139ec-60d1-470b-aebf-4606b5777c17,Badan Kepegawaian Negara,CPNS,UMUM,MANGGALA INFORMATIKA AHLI PERTAMA,Badan Kepegawaian Negara | Deputi Bidang Sistem Informasi Kepegawaian | Direktorat Infrastruktur Teknologi Informasi,1,0,7380850,8194850,14,0,0,0,14.0
8a01849d91446dd80191448eacec0947,Badan Kepegawaian Negara,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara Pusat,15,0,6886650,7700650,99,0,0,0,6.6
8a028492914fb63b01914febcf9e4dec,Badan Kepegawaian Negara,CPNS,PUTRA/PUTRI KALIMANTAN,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara Pusat,1,0,6886650,7700650,2,0,0,0,2.0
8a028492914fb63b01914ffc2e8a641e,Badan Kepegawaian Negara,CPNS,LULUSAN TERBAIK,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara Pusat,2,0,6886650,7700650,7,0,0,0,3.5
02c02885-7192-4e94-8fa7-e728522cfc23,Badan Kepegawaian Negara,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara | Kantor Regional V BKN Jakarta | Bidang Informasi Kepegawaian Kantor Regional V BKN Jakarta,1,0,6886650,7700650,3,0,0,0,3.0
0722d326-4593-43cd-94b5-af074221b3c1,Badan Kepegawaian Negara,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara | Kantor Regional X BKN Denpasar | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Mataram,3,0,6886650,7700650,3,0,0,0,1.0
07c7a2ad-43dd-4b82-964a-f626bd382637,Badan Kepegawaian Negara,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara | Kantor Regional XII BKN Pekanbaru | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Batam,2,0,6886650,7700650,1,0,0,0,0.5
0965d28d-7cbb-443e-be69-3859a468480a,Badan Kepegawaian Negara,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara | Kantor Regional VII BKN Palembang | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Pangkal Pinang,3,0,6886650,7700650,3,0,0,0,1.0
0d103393-416d-4af2-b96b-0e6df82531e2,Badan Kepegawaian Negara,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara | Kantor Regional VII BKN Palembang | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Bengkulu,2,0,6886650,7700650,2,0,0,0,1.0
1a3bf733-39fb-472f-b906-431fc95ed0e3,Badan Kepegawaian Negara,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara | Kantor Regional XII BKN Pekanbaru | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Padang,1,0,6886650,7700650,1,0,0,0,1.0
1a73200e-dff7-459e-b4c4-3c6d47fca12c,Badan Kepegawaian Negara,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara | Kantor Regional XIV BKN Manokwari | Bidang Informasi Kepegawaian Kantor Regional XIV BKN Manokwari,1,0,7311650,8125650,2,0,0,0,2.0
3cf4bdd0-cfc0-44d9-b1fd-bec8d62c5593,Badan Kepegawaian Negara,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara | Kantor Regional XI BKN Manado | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Gorontalo,2,0,6886650,7700650,2,0,0,0,1.0
47ae6400-0d17-400c-afce-d58793f22113,Badan Kepegawaian Negara,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara | Kantor Regional VII BKN Palembang | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Jambi,3,0,6886650,7700650,5,0,0,0,1.6666666666666667
4883f50f-c75e-4929-b351-b1f48c8d6a08,Badan Kepegawaian Negara,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara | Kantor Regional IV BKN Makassar | Bidang Informasi Kepegawaian Kantor Regional IV BKN Makassar,1,0,6886650,7700650,1,0,0,0,1.0
515f76d3-73dc-489c-85fa-40f860255fca,Badan Kepegawaian Negara,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara | Kantor Regional X BKN Denpasar | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Kupang,1,0,6886650,7700650,1,0,0,0,1.0
5811ca10-bdca-447f-8e05-ffd39562b561,Badan Kepegawaian Negara,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara | Kantor Regional VIII BKN Banjarmasin | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Balikpapan,1,0,6886650,7700650,1,0,0,0,1.0
5a6096a5-ae5d-435e-990b-e229add9e3dd,Badan Kepegawaian Negara,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara | Kantor Regional III BKN Bandung | Unit Penyelenggara Seleksi Calon dan Penilaian Kompetensi Pegawai Aparatur Sipil Negara Serang,2,0,6886650,7700650,3,0,0,0,1.5
5aebe5d9-5f46-4007-8f14-fd7f5fdf2b16,Badan Kepegawaian Negara,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Badan Kepegawaian Negara | Kantor Regional III BKN Bandung | Bidang Informasi Kepegawaian Kantor Regional III BKN Bandung,2,0,6886650,7700650,6,0,0,0,3.0
